player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
00-0034054,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,14,102.0,2,0.0,0.0,122.0,26.0,8.0,1.4560171206831,0,4.9298245614035086,0.4017854890494209,0.37159965209515006,0.8627979900407364,0.0,22.2,31.2,8,0.047619047619047616,0.046564885496183206,0.02944507361268403,0.10868047982551798,0.044463818657367045,0.15384615384615385,0.0761904761904762,0.0847457627118644,0.09915498625176045,0.0663402856951244,0.3469387755102041,0.04441534037525268,MIA,WR,WR,85.0,ACT,River Cracraft,Tanner,Cracraft,1994-11-01,72.0,200.0,Washington State,3052056,6124c4d4-337b-4926-b3f8-d2feb1c16fa9,30955,12447,47417,,19755,4854,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jv303s960b6h7z3rglkw",SLOT_WR,19,WC,A01,River,CRA117607,45900,32004352-4111-7607-73cf-c45c2c324726,2017.0,2017.0,,,27.0
00-0034054,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,12,121.0,1,0.0,0.0,92.0,49.0,8.0,5.9576272064005025,0,8.174603174603174,0.36313098140684347,0.28409581759331726,0.7435635444255873,0.0,18.1,27.1,6,0.06217616580310881,0.053117782909930716,0.057579318448883664,0.1357584750326078,0.06782511210762332,0.07142857142857142,0.09302325581395349,0.09,0.06962684176809737,0.06854580397181295,0.6269430051813472,0.040281824127474886,MIA,WR,WR,85.0,ACT,River Cracraft,Tanner,Cracraft,1994-11-01,72.0,200.0,Washington State,3052056,6124c4d4-337b-4926-b3f8-d2feb1c16fa9,30955,12447,47417,,19755,4854,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zd4y2ok3owqbqx6bvkpm",WR,19,WC,A01,River,CRA117607,45900,32004352-4111-7607-73cf-c45c2c324726,2017.0,2017.0,,,28.0
00-0034064,2018,REG,1,1,12.0,0,0.0,0.0,0.0,0,0,-1.0,13.0,1.0,3.3937394814565778,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.006062136903258398,DEN,P,P,3.0,ACT,Colby Wadman,Colby,Wadman,1995-04-19,73.0,213.0,California-Davis,3050015,9d8effd8-9693-4b7a-b235-cf1d5124af64,30967,13419,38062,,19818,4954,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hlmh4uiswctg0tlo0yh1",,17,REG,A01,Colby,WAD777725,45986,32005741-4477-7725-bfbd-636b6c52e8a6,2018.0,2018.0,,,23.0
00-0034064,2019,REG,0,0,0.0,0,0.0,1.0,7.0,0,0,0.0,0.0,0.0,-3.1850804274436086,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,DEN,P,P,6.0,ACT,Colby Wadman,Colby,Wadman,1995-04-19,73.0,213.0,California-Davis,3050015,9d8effd8-9693-4b7a-b235-cf1d5124af64,30967,13419,38062,,19818,4954,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hlmh4uiswctg0tlo0yh1",,17,REG,A01,Colby,WAD777725,45986,32005741-4477-7725-bfbd-636b6c52e8a6,2018.0,2018.0,,,24.0
00-0034073,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,14.0,0,0.0,0.0,13.0,1.0,0.0,0.581884334620554,0,2.2,0.07575757575757576,0.08097253101914939,0.17031713534976822,0.0,1.4000000000000001,3.4000000000000004,2,0.03636363636363636,0.03857566765578635,0.0030211480362537764,0.08540598867008362,0.025735294117647058,0.0,0.0,0.0,0.012867647058823529,0.020588235294117647,0.2545454545454545,0.016178149980966883,SF,TE,TE,82.0,ACT,Ross Dwelley,Ross,Dwelley,1995-01-26,77.0,240.0,San Diego,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,DwelRo00,20361,5285,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n4ro8vplxq1uqp3mv7o0",TE,17,REG,A01,Ross,DWE397627,46331,32004457-4539-7627-2c44-5892c74c3269,2018.0,2018.0,,,23.0
00-0034073,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,15,22,91.0,2,0.0,0.0,117.0,40.0,8.0,3.8326981873833574,0,4.432455590386625,0.6393009893009893,0.4936683306714318,1.3045193154214862,0.0,21.1,36.1,6,0.1073170731707317,0.08046767537826685,0.04895960832313342,0.22534975005871105,0.0579987253027406,0.16666666666666666,0.09876543209876543,0.10752688172043011,0.11233269598470363,0.07973231357552582,0.44390243902439025,0.06435396463205932,SF,TE,TE,82.0,ACT,Ross Dwelley,Ross,Dwelley,1995-01-26,77.0,240.0,San Diego,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,DwelRo00,20361,5285,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n4ro8vplxq1uqp3mv7o0",TE,21,SB,A01,Ross,DWE397627,46331,32004457-4539-7627-2c44-5892c74c3269,2018.0,2018.0,,,24.0
00-0034073,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,19,24,245.0,1,0.0,0.0,182.0,107.0,10.0,16.528869240370113,0,16.647002058828683,0.6523235678185463,0.720997586920515,1.48318366257218,0.0,30.5,49.5,10,0.0636604774535809,0.07207920792079207,0.07873436350257543,0.15315408251700502,0.08672566371681416,0.06666666666666667,0.07194244604316546,0.07142857142857142,0.07669616519174041,0.08271386430678467,0.649867374005305,0.05318006016330038,SF,TE,TE,82.0,ACT,Ross Dwelley,Ross,Dwelley,1995-01-26,77.0,240.0,San Diego,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,DwelRo00,20361,5285,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n4ro8vplxq1uqp3mv7o0",TE,17,REG,A01,Ross,DWE397627,46331,32004457-4539-7627-2c44-5892c74c3269,2018.0,2018.0,,,25.0
00-0034073,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,5,51.0,1,0.0,0.0,59.0,5.0,2.0,1.563315904873889,0,2.484593837535014,0.17114367114367113,0.21182122247344304,0.40499036244691683,0.0,11.1,15.1,3,0.05154639175257732,0.06941176470588235,0.01644736842105263,0.13284899939357186,0.07338129496402877,0.25,0.0625,0.08333333333333333,0.1616906474820144,0.10870503597122302,0.5257731958762887,0.0645575032064985,SF,TE,TE,82.0,ACT,Ross Dwelley,Ross,Dwelley,1995-01-26,77.0,240.0,San Diego,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,DwelRo00,20361,5285,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wcgbhqb85axu1vmnt4xc",,21,CON,A01,Ross,DWE397627,46331,32004457-4539-7627-2c44-5892c74c3269,2018.0,2018.0,,,26.0
00-0034073,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,5,105.0,1,0.0,0.0,69.0,43.0,3.0,8.342849017702974,0,4.708333333333334,0.19705128205128206,0.3647635865413212,0.5509114336558479,0.0,16.5,19.5,4,0.047619047619047616,0.09478021978021978,0.08669354838709678,0.14725274725274726,0.12266355140186916,0.2,0.08823529411764706,0.10256410256410256,0.1613317757009346,0.13813084112149535,1.0,0.061274509803921566,SF,TE,TE,82.0,INA,Ross Dwelley,Ross,Dwelley,1995-01-26,77.0,240.0,San Diego,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,DwelRo00,20361,5285,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wsqd1kbdbqratcxretm5",,21,CON,A01,Ross,DWE397627,46331,32004457-4539-7627-2c44-5892c74c3269,2018.0,2018.0,,,27.0
00-0034073,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,12.0,0,0.0,0.0,17.0,12.0,1.0,0.5722602570895106,0,0.0,0.07614942528735633,0.07083333333333333,0.16380747126436782,0.0,1.2000000000000002,2.2,2,0.03508771929824561,0.03469387755102041,0.06060606060606061,0.08038668098818474,0.030226700251889168,0.0,0.058823529411764705,0.05263157894736842,0.015113350125944584,0.024181360201511334,0.21052631578947367,0.016938712657838008,SF,TE,TE,82.0,RES,Ross Dwelley,Ross,Dwelley,1995-01-26,77.0,240.0,San Diego,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,DwelRo00,20361,5285,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wsqd1kbdbqratcxretm5",,22,SB,R01,Ross,DWE397627,46331,32004457-4539-7627-2c44-5892c74c3269,2018.0,2018.0,,,28.0
00-0034081,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,6,37.0,0,0.0,0.0,101.0,14.0,2.0,1.2908785187464673,0,0.43023255813953487,0.1919642857142857,0.4255024102485087,0.5857981157453847,0.0,3.7,5.7,2,0.09375,0.2065439672801636,0.06334841628959276,0.3058601738241309,0.08685446009389672,0.0,0.09090909090909091,0.08333333333333333,0.04342723004694836,0.06948356807511738,0.578125,0.033699893579283435,HOU,WR,WR,11.0,INA,Steven Mitchell,Steven,Mitchell,1994-05-02,70.0,186.0,Southern California,3043225,775e71fb-96af-4831-af0c-78b2e89897ff,31391,12951,47508,,20067,5132,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dovcbddqoori5zhcgaph",,19,DIV,A01,Steven,MIT718852,46339,32004d49-5471-8852-ff59-66ffca557a3a,2018.0,2018.0,,,25.0
00-0034081,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,8,60.0,0,0.0,0.0,110.0,10.0,3.0,4.716525048483163,0,1.7698005698005699,0.2707912457912458,0.480058105611203,0.7422275426147108,0.0,6.0,11.0,3,0.07766990291262135,0.11554621848739496,0.028169014084507043,0.208941829158848,0.06465517241379311,0.0,0.07317073170731707,0.0625,0.032327586206896554,0.05172413793103449,0.5825242718446602,0.034874136072538205,HOU,WR,WR,11.0,ACT,Steven Mitchell,Steven,Mitchell,1994-05-02,70.0,186.0,Southern California,3043225,775e71fb-96af-4831-af0c-78b2e89897ff,31391,12951,47508,,20067,5132,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lavpxb848zx0stc1imzb",SLOT_WR,17,REG,A01,Steven,MIT718852,46339,32004d49-5471-8852-ff59-66ffca557a3a,2018.0,2018.0,,,26.0
00-0034101,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,14.0,0,0.0,0.0,7.0,7.0,1.0,0.7513248587492853,0,2.0,0.037037037037037035,0.026515151515151516,0.07411616161616161,0.0,1.4000000000000001,2.4000000000000004,1,0.03571428571428571,0.026515151515151516,0.21875,0.07478354978354979,0.14285714285714285,,0.16666666666666666,0.16666666666666666,,,0.5,0.0894854586129754,WAS,TE,TE,88.0,ACT,Matt Flanagan,Matthew,Flanagan,1995-03-26,78.0,260.0,Pittsburgh,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hxj9ygsevktjzaq2twox",TE,17,REG,A01,Matt,FLA473687,46359,3200464c-4147-3687-9078-116a7479f0fe,2018.0,2018.0,,,23.0
00-0034104,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,27.0,0,0.0,0.0,35.0,8.0,1.0,1.9953935709781945,0,1.6428571428571428,0.08416988416988416,0.13836671802773498,0.22311152887424074,0.0,2.7,4.7,2,0.04,0.06363636363636363,0.03773584905660377,0.1109090909090909,0.0531496062992126,0.0,0.041666666666666664,0.03571428571428571,0.0265748031496063,0.042519685039370085,0.36,0.025694292586923243,WAS,WR,WR,89.0,ACT,Cam Sims,Cam,Sims,1996-01-06,77.0,214.0,Alabama,3115314,f4f11bc2-2fe6-4da8-a83c-63085788e789,31405,13101,47908,SimsCa00,20529,5432,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u9pjlyn6owtyn46yjxo5",WR,17,REG,A01,Cam,SIM667389,46362,32005349-4d66-7389-635d-47b12e2ab8b9,2018.0,2018.0,,,23.0
00-0034104,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,5.0,0,0.0,0.0,0.0,0.04467823216691613,0,32,48,477.0,1,0.0,0.0,523.0,249.0,18.0,19.66010419562829,0,17.308656283695054,1.1884823979437,2.0310388346739687,3.2044507811873277,0.0,54.2,86.2,11,0.10835214446952596,0.19544095665171898,0.15266707541385652,0.3188809820256642,0.16545265348595214,0.09090909090909091,0.12857142857142856,0.12582781456953643,0.12818087219752153,0.1505439409705799,1.0767494356659142,0.09143754243041412,WAS,WR,WR,89.0,ACT,Cam Sims,Cam,Sims,1996-01-06,77.0,214.0,Alabama,3115314,f4f11bc2-2fe6-4da8-a83c-63085788e789,31405,13101,47908,SimsCa00,20529,5432,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpybr24pjtonx4gvb1qv",WR,18,WC,A01,Cam,SIM667389,46362,32005349-4d66-7389-635d-47b12e2ab8b9,2018.0,2018.0,,,24.0
00-0034104,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7.0,0,0.0,0.0,0.0,0.40346220385981724,0,15,23,211.0,2,0.0,0.0,267.0,42.0,11.0,8.951436545556941,0,8.864358869744427,0.8103151948740184,1.2333393188323094,2.0788103154936444,0.0,33.800000000000004,48.8,10,0.07958477508650519,0.12389791183294664,0.0425531914893617,0.2184954920961151,0.1053419870194708,0.18181818181818182,0.11827956989247312,0.125,0.1435800844188263,0.120637225979213,0.7301038062283737,0.069002573456633,WAS,WR,WR,11.0,ACT,Cam Sims,Cam,Sims,1996-01-06,77.0,214.0,Alabama,3115314,f4f11bc2-2fe6-4da8-a83c-63085788e789,31405,13101,47908,SimsCa00,20529,5432,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tbldho8jbkode1uqoj6n",WR,18,REG,A01,Cam,SIM667389,46362,32005349-4d66-7389-635d-47b12e2ab8b9,2018.0,2018.0,,,25.0
00-0034104,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,18,89.0,0,0.0,0.0,232.0,18.0,5.0,-8.603708994982298,0,4.441919191919192,0.6071842415877411,0.8861729606174202,1.5310974348138056,0.0,8.9,16.900000000000002,12,0.04699738903394256,0.07661822985468957,0.014195583596214511,0.1317906674346655,0.0326485693323551,0.0,0.03937007874015748,0.034722222222222224,0.01632428466617755,0.026118855465884078,0.23237597911227154,0.017501346257404418,WAS,WR,WR,89.0,ACT,Cam Sims,Cam,Sims,1996-01-06,77.0,214.0,Alabama,3115314,f4f11bc2-2fe6-4da8-a83c-63085788e789,31405,13101,47908,SimsCa00,20529,5432,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ljjicliuz28ozqnxujvs",WR,18,REG,A01,Cam,SIM667389,46362,32005349-4d66-7389-635d-47b12e2ab8b9,2018.0,2018.0,,,26.0
00-0034109,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,192,1037.0,9,0.0,0.0,49.0,6.053748855468314,0,35,47,241.0,1,0.0,0.0,-43.0,298.0,12.0,0.05636799147402893,0,-10.616666666666664,1.2931923386931876,-0.2070517686312302,1.7948522699979201,0.0,187.8,222.8,15,0.08703703703703704,-0.010691198408751865,0.1743709771796372,0.12200259682855408,0.06624518966465091,0.05555555555555555,0.07058823529411765,0.06914893617021277,0.06090037261010323,0.06410726284283184,0.4462962962962963,0.17381535629027475,DEN,RB,RB,30.0,RES,Phillip Lindsay,Phillip,Lindsay,1994-07-24,68.0,190.0,Colorado,3052117,8322b598-ab65-4b2c-8a54-af37f67a062d,31379,12715,12660,LindPh00,20128,5170,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ulywgze6rhdk1kah9fyy",,17,REG,A01,Phillip,LIN303086,46367,32004c49-4e30-3086-a451-a8add609c5d0,2018.0,2018.0,,,24.0
00-0034109,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,224,1011.0,7,0.0,0.0,38.0,-10.76645069395071,0,35,48,196.0,0,0.0,0.0,-71.0,243.0,9.0,-2.7646697649906855,0,-48.529978354978354,1.6224816893168554,-0.33945794592559503,2.1961019718273667,0.0,162.70000000000002,197.70000000000002,16,0.09523809523809523,-0.02015900056785917,0.14285714285714285,0.1267299424028555,0.0576301087915319,0.0,0.05555555555555555,0.05056179775280899,0.02881505439576595,0.04610408703322552,0.3888888888888889,0.17156394814030584,DEN,RB,RB,30.0,ACT,Phillip Lindsay,Phillip,Lindsay,1994-07-24,68.0,190.0,Colorado,3052117,8322b598-ab65-4b2c-8a54-af37f67a062d,31379,12715,12660,LindPh00,20128,5170,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ulywgze6rhdk1kah9fyy",RB,17,REG,A01,Phillip,LIN303086,46367,32004c49-4e30-3086-a451-a8add609c5d0,2018.0,2018.0,,,25.0
00-0034109,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,118,502.0,1,0.0,0.0,19.0,-18.795654138724785,0,7,14,28.0,0,0.0,0.0,-6.0,39.0,1.0,-4.184614260739181,0,-0.5777777777777776,0.4039473684210526,-0.09114081747823873,0.5421224803968119,0.0,59.0,66.0,11,0.03899721448467967,-0.0019305019305019305,0.03535811423390753,0.05695142018261796,0.012053379250968575,0.0,0.008695652173913044,0.007751937984496124,0.006026689625484288,0.00964270340077486,0.07799442896935933,0.07988187165645953,DEN,RB,RB,30.0,RES,Phillip Lindsay,Phillip,Lindsay,1994-07-24,68.0,190.0,Colorado,3052117,8322b598-ab65-4b2c-8a54-af37f67a062d,31379,12715,12660,LindPh00,20128,5170,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pv23ismfe1xcbholkdqo",,17,REG,R01,Phillip,LIN303086,46367,32004c49-4e30-3086-a451-a8add609c5d0,2018.0,2018.0,,,26.0
00-0034109,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,88,249.0,1,0.0,0.0,11.0,-22.972245210723486,0,4,5,45.0,1,0.0,0.0,-11.0,53.0,1.0,3.949103784223553,0,-18.5,0.14089912280701755,-0.039225317278790424,0.183890962115373,0.0,41.4,45.4,14,0.011363636363636364,-0.0034385745545482964,0.03940520446096654,0.014294594901815907,0.015723270440251572,0.07692307692307693,0.007518796992481203,0.0136986301369863,0.04632317368166425,0.027963231736816644,0.10227272727272728,0.04700863550705129,MIA,RB,RB,31.0,ACT,Phillip Lindsay,Phillip,Lindsay,1994-07-24,68.0,190.0,Colorado,3052117,8322b598-ab65-4b2c-8a54-af37f67a062d,31379,12715,12660,LindPh00,20128,5170,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/opn0npzberk73r0q1e1u",RB,18,REG,A01,Phillip,LIN303086,46367,32004c49-4e30-3086-a451-a8add609c5d0,2018.0,2018.0,,,27.0
00-0034109,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,15,49.0,0,0.0,0.0,1.0,-2.818852160417009,1,6,8,19.0,0,0.0,0.0,17.0,11.0,0.0,-1.5184940778417513,0,0.7,0.20039682539682538,0.06374669950520313,0.34521792774888027,0.0,8.8,14.8,3,0.0625,0.02266666666666667,0.02806122448979592,0.11188333333333333,0.02557200538358008,0.0,0.0,0.0,0.01278600269179004,0.020457604306864066,0.1484375,0.06117724867724868,IND,RB,RB,30.0,CUT,Phillip Lindsay,Phillip,Lindsay,1994-07-24,68.0,190.0,Colorado,3052117,8322b598-ab65-4b2c-8a54-af37f67a062d,31379,12715,12660,LindPh00,20128,5170,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/soywd4cnq19pigrwabb5",,10,REG,P07,Phillip,LIN303086,46367,32004c49-4e30-3086-a451-a8add609c5d0,2018.0,2018.0,,,28.0
00-0034115,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,66,266.0,0,3.0,2.0,13.0,-16.164354165297762,0,12,15,98.0,0,0.0,0.0,0.0,97.0,5.0,-6.252792112936731,0,73.175,0.39758059147658703,-0.0134679302303327,0.5869433360536476,0.0,32.400000000000006,44.400000000000006,6,0.07042253521126761,0.0,0.10264550264550265,0.1056338028169014,0.055524079320113315,0.0,0.06097560975609756,0.054945054945054944,0.027762039660056657,0.04441926345609065,0.460093896713615,0.08526982907624352,SF,RB,RB,41.0,ACT,Jeff Wilson,Jeffery,Wilson,1995-11-16,72.0,194.0,North Texas,3122976,72cf3127-3953-4fd8-8049-3de1b6fa9825,31394,12932,29413,WilsJe01,20360,5284,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ua7hai9fuexjwl8cgrrh",RB,17,REG,A01,Jeffery,WIL723340,46377,32005749-4c72-3340-3ba4-ceb68768d8f6,2018.0,2018.0,,,22.0
00-0034115,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,27,105.0,4,0.0,0.0,9.0,0.9863951836305205,0,3,5,34.0,1,0.0,0.0,12.0,21.0,1.0,0.28190585059541506,0,7.166666666666667,0.18226299083684483,0.0750070389103408,0.3258994134925058,0.0,43.9,46.900000000000006,8,0.022321428571428572,0.007832898172323759,0.0195712954333644,0.03974846139500186,0.01639344262295082,0.058823529411764705,0.010101010101010102,0.017241379310344827,0.037608486017357765,0.0248794599807136,0.15178571428571427,0.05891515714895863,SF,RB,RB,30.0,ACT,Jeff Wilson,Jeffery,Wilson,1995-11-16,72.0,194.0,North Texas,3122976,72cf3127-3953-4fd8-8049-3de1b6fa9825,31394,12932,29413,WilsJe01,20360,5284,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ua7hai9fuexjwl8cgrrh",RB,21,SB,A01,Jeffery,WIL723340,46377,32005749-4c72-3340-3ba4-ceb68768d8f6,2018.0,2018.0,,,23.0
00-0034115,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,126,600.0,7,2.0,2.0,31.0,-8.540836423203665,0,13,28,133.0,3,0.0,0.0,51.0,111.0,8.0,4.000003297443992,0,-3.0936147186147185,0.807861975422951,0.21035066776041028,1.3590384305667138,0.0,129.3,142.3,11,0.07197943444730077,0.019325502084122773,0.074949358541526,0.12342955333824938,0.045346062052505964,0.1875,0.05228758169934641,0.0650887573964497,0.11642303102625298,0.07377684964200479,0.34190231362467866,0.13823317984884692,SF,RB,RB,30.0,ACT,Jeffery Wilson,Jeffery,Wilson,1995-11-16,72.0,194.0,North Texas,3122976,72cf3127-3953-4fd8-8049-3de1b6fa9825,31394,12932,29413,WilsJe01,20360,5284,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ua7hai9fuexjwl8cgrrh",RB,17,REG,A01,Jeffery,WIL723340,46377,32005749-4c72-3340-3ba4-ceb68768d8f6,2018.0,2018.0,,,24.0
00-0034115,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,79,294.0,2,1.0,0.0,19.0,-10.14015267467984,0,7,8,31.0,0,0.0,0.0,-10.0,43.0,1.0,-1.1884272018214688,0,-2.590909090909091,0.3075091575091575,-0.026233243114233563,0.44290046608377276,0.0,44.5,51.5,6,0.04790419161676647,-0.008149959250203748,0.05375,0.06533632002498671,0.021512838306731435,0.0,0.015151515151515152,0.013333333333333334,0.010756419153365717,0.017210270645385148,0.18562874251497005,0.09317219669283931,SF,RB,RB,22.0,INA,Jeffery Wilson,Jeffery,Wilson,1995-11-16,72.0,194.0,North Texas,3122976,72cf3127-3953-4fd8-8049-3de1b6fa9825,31394,12932,29413,WilsJe01,20360,5284,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fff1gvfq1glc3quftab4",,21,CON,A01,Jeffery,WIL723340,46377,32005749-4c72-3340-3ba4-ceb68768d8f6,2018.0,2018.0,,,25.0
